order_id;customer_id;orderdate;employee_id
42180;23;2022-10-29;6
42181;114;2023-03-20;6
42182;1;2021-07-25;4
42183;30;2021-06-20;6
42184;165;2022-10-20;10
42185;6;2021-02-24;8
42186;79;2022-10-06;4
42187;35;2020-04-30;3
42188;56;2022-11-09;2
42189;169;2023-02-26;10
42190;188;2022-01-24;1
42191;14;2023-01-29;8
42192;143;2020-09-18;5
42193;69;2021-04-03;10
42194;120;2022-11-04;7
42195;186;2021-11-13;7
42196;89;2020-07-06;3
42197;22;2022-06-09;7
42198;70;2021-03-12;6
42199;50;2021-10-20;4
42200;149;2020-12-29;5
42201;170;2022-11-21;8
42202;134;2021-06-04;8
42203;21;2021-04-11;6
42204;66;2022-07-27;7
42205;176;2021-10-16;9
42206;56;2020-10-18;3
42207;102;2023-01-27;8
42208;115;2022-01-17;1
42209;36;2020-10-12;5
42210;53;2023-01-23;8
42211;5;2022-04-10;2
42212;81;2020-08-11;2
42213;55;2021-07-20;4
42214;57;2020-06-03;2
42215;95;2020-12-16;3
42216;41;2020-11-12;6
42217;95;2020-08-04;2
42218;60;2022-10-23;10
42219;70;2022-07-05;8
42220;132;2021-02-02;4
42221;146;2022-08-20;9
42222;24;2022-05-24;8
42223;137;2022-09-14;6
42224;65;2022-06-16;3
42225;188;2022-07-05;2
42226;64;2022-04-24;3
42227;47;2020-06-02;10
42228;62;2021-03-22;9
42229;186;2021-04-28;7
42230;11;2023-03-02;8
42231;150;2022-11-28;9
42232;39;2022-02-25;7
42233;138;2023-04-06;10
42234;13;2023-01-19;8
42235;16;2021-09-27;6
42236;62;2021-06-06;8
42237;92;2021-04-24;1
42238;92;2022-07-16;8
42239;134;2021-08-09;3
42240;67;2020-06-16;6
42241;70;2021-04-29;4
42242;176;2022-06-25;9
42243;141;2020-10-13;4
42244;116;2022-06-02;1
42245;118;2020-08-14;3
42246;116;2022-12-03;8
42247;99;2022-02-09;4
42248;2;2020-07-13;6
42249;11;2020-10-16;9
42250;17;2021-05-11;8
42251;102;2020-11-19;8
42252;130;2021-08-25;9
42253;190;2021-02-20;10
42254;20;2022-01-11;1
42255;143;2022-07-19;6
42256;30;2023-03-21;1
42257;160;2021-05-09;5
42258;62;2021-08-01;10
42259;138;2021-04-23;4
42260;105;2022-11-10;1
42261;44;2020-10-03;4
42262;134;2020-09-07;3
42263;74;2021-01-13;9
42264;182;2020-09-11;4
42265;41;2022-05-08;5
42266;66;2020-09-24;8
42267;25;2021-07-14;5
42268;132;2021-09-15;4
42269;0;2021-05-25;5
42270;141;2023-04-13;3
42271;50;2023-01-27;3
42272;171;2020-06-09;4
42273;108;2023-04-11;7
42274;43;2022-07-11;5
42275;110;2021-07-06;6
42276;2;2020-08-07;3
42277;87;2022-10-03;9
42278;58;2021-11-12;10
42279;50;2020-10-13;5
42280;10;2023-02-24;9
42281;195;2020-05-09;10
42282;107;2020-05-17;10
42283;106;2021-10-22;8
42284;35;2021-09-19;4
42285;96;2023-02-11;4
42286;41;2023-02-08;3
42287;97;2021-02-22;6
42288;147;2021-07-08;9
42289;177;2023-04-04;2
42290;46;2023-02-01;4
42291;192;2023-03-22;5
42292;25;2022-01-15;1
42293;162;2022-10-31;7
42294;172;2021-03-17;3
42295;114;2022-12-14;8
42296;125;2020-10-04;5
42297;139;2021-05-04;5
42298;41;2022-03-05;5
42299;129;2020-12-14;5
42300;31;2021-01-10;10
42301;120;2022-06-07;1
42302;88;2022-07-14;9
42303;58;2022-03-04;6
42304;43;2022-03-10;8
42305;162;2021-01-15;6
42306;7;2020-05-22;1
42307;128;2023-03-15;1
42308;44;2020-12-28;10
42309;30;2021-12-04;3
42310;6;2021-11-12;6
42311;107;2021-06-17;1
42312;133;2020-11-09;2
42313;81;2021-06-01;6
42314;30;2020-05-15;6
42315;138;2020-11-04;6
42316;39;2020-10-09;9
42317;4;2020-11-01;9
42318;84;2020-05-08;8
42319;81;2021-09-14;4
42320;7;2022-09-16;7
42321;24;2023-03-19;2
42322;82;2021-07-06;7
42323;44;2022-09-26;7
42324;176;2020-09-22;4
42325;195;2022-03-21;1
42326;170;2021-11-28;1
42327;6;2022-03-01;2
42328;142;2022-06-19;1
42329;194;2021-04-26;2
42330;0;2021-09-18;9
42331;74;2020-10-04;3
42332;46;2021-04-05;9
42333;110;2022-02-26;3
42334;80;2023-03-15;9
42335;126;2021-05-03;1
42336;71;2021-05-11;9
42337;11;2022-07-27;3
42338;156;2020-09-02;8
42339;160;2020-09-23;7
42340;126;2022-11-13;7
42341;30;2021-01-27;9
42342;108;2021-12-01;8
42343;139;2020-10-06;8
42344;176;2021-01-27;1
42345;43;2020-12-22;1
42346;171;2021-01-17;10
42347;199;2021-02-22;3
42348;157;2020-08-24;9
42349;72;2022-11-14;7
42350;200;2022-12-29;7
42351;82;2020-12-19;9
42352;184;2020-05-09;10
42353;44;2022-11-15;9
42354;194;2022-03-15;6
42355;86;2022-09-15;7
42356;0;2021-04-11;4
42357;143;2021-07-19;2
42358;66;2020-08-21;4
42359;81;2020-09-10;1
42360;98;2022-08-25;10
42361;34;2022-04-23;8
42362;125;2020-12-22;1
42363;100;2022-09-08;8
42364;61;2021-04-19;3
42365;55;2021-07-06;1
42366;90;2020-06-16;5
42367;184;2020-05-06;8
42368;175;2021-12-10;6
42369;115;2021-07-09;2
42370;158;2023-03-28;8
42371;3;2022-03-21;10
42372;164;2020-08-04;1
42373;22;2022-04-28;7
42374;20;2021-03-20;6
42375;57;2021-08-13;6
42376;198;2021-07-17;8
42377;97;2021-09-22;1
42378;8;2021-08-13;8
42379;28;2021-01-24;8
42380;152;2020-06-23;2
42381;112;2021-07-31;4
42382;57;2020-12-08;6
42383;129;2020-04-24;4
42384;125;2022-12-18;9
42385;184;2020-12-20;5
42386;17;2020-08-16;8
42387;152;2020-07-13;10
42388;49;2022-11-14;8
42389;2;2021-07-15;7
42390;190;2022-06-29;8
42391;54;2023-01-12;5
42392;53;2021-11-30;1
42393;113;2022-09-05;1
42394;176;2021-07-01;9
42395;60;2022-07-10;9
42396;23;2020-04-20;2
42397;70;2022-08-02;7
42398;18;2022-03-31;2
42399;103;2020-10-01;6
42400;35;2022-02-01;6
42401;49;2022-04-07;10
42402;175;2022-11-27;6
42403;74;2022-08-10;9
42404;78;2021-11-02;2
42405;35;2022-08-15;10
42406;118;2022-01-28;5
42407;173;2020-04-25;3
42408;98;2022-02-06;4
42409;36;2022-02-09;9
42410;156;2023-03-03;6
42411;149;2021-03-24;6
42412;90;2021-02-20;2
42413;144;2021-06-25;3
42414;18;2021-05-08;6
42415;132;2020-10-15;7
42416;171;2022-01-30;2
42417;155;2021-08-01;8
42418;52;2022-01-23;9
42419;163;2020-07-12;3
42420;70;2023-03-20;3
42421;56;2021-07-25;3
42422;169;2020-09-15;2
42423;163;2022-09-05;4
42424;23;2021-09-14;8
42425;187;2022-09-22;10
42426;90;2020-04-20;6
42427;196;2022-01-06;10
42428;91;2022-03-09;7
42429;138;2022-09-28;7
42430;1;2023-03-03;6
42431;86;2020-06-24;3
42432;84;2020-08-06;9
42433;16;2021-12-26;5
42434;168;2022-02-08;8
42435;148;2021-12-10;3
42436;165;2022-08-06;9
42437;176;2021-03-06;6
42438;68;2022-03-07;8
42439;130;2022-05-14;2
42440;63;2021-12-06;6
42441;65;2021-02-12;1
42442;154;2020-04-15;10
42443;87;2021-12-13;2
42444;82;2020-10-23;10
42445;64;2021-11-20;4
42446;47;2020-09-02;1
42447;119;2022-06-02;7
42448;16;2022-07-27;4
42449;23;2020-05-17;3
42450;151;2022-08-02;5
42451;171;2021-06-23;5
42452;196;2023-03-03;4
42453;68;2022-01-03;7
42454;104;2020-07-02;1
42455;88;2022-05-02;10
42456;11;2022-04-29;9
42457;73;2021-10-12;5
42458;143;2020-10-22;1
42459;86;2023-03-06;7
42460;185;2021-10-24;4
42461;72;2022-03-20;9
42462;122;2021-08-04;6
42463;169;2021-07-06;3
42464;188;2022-08-05;1
42465;50;2020-12-07;2
42466;50;2021-08-26;4
42467;44;2021-01-14;3
42468;108;2021-09-25;8
42469;41;2021-02-05;9
42470;44;2021-06-30;2
42471;92;2020-09-26;4
42472;93;2022-02-18;8
42473;74;2020-05-01;8
42474;126;2022-11-02;5
42475;78;2020-11-19;10
42476;178;2021-03-10;6
42477;8;2021-10-06;5
42478;66;2021-01-16;5
42479;13;2020-09-17;5
42480;165;2020-12-18;9
42481;106;2021-10-11;6
42482;90;2021-01-23;4
42483;143;2020-08-27;6
42484;6;2022-01-18;1
42485;48;2020-05-26;7
42486;58;2021-09-27;4
42487;39;2022-03-04;4
42488;122;2022-11-09;2
42489;82;2020-10-23;6
42490;3;2022-01-24;10
42491;92;2022-04-12;3
42492;158;2020-12-19;8
42493;166;2020-11-18;2
42494;69;2020-10-05;4
42495;175;2020-06-28;5
42496;147;2022-02-09;6
42497;98;2020-08-01;1
42498;144;2022-05-25;6
42499;184;2021-09-22;10
42500;17;2021-09-22;5
42501;6;2021-07-16;9
42502;163;2021-07-12;3
42503;88;2020-07-09;4
42504;51;2021-11-04;7
42505;20;2020-11-28;8
42506;195;2020-07-19;8
42507;142;2021-07-24;2
42508;183;2022-10-28;9
42509;80;2022-06-27;7
42510;133;2022-04-05;6
42511;130;2020-11-17;3
42512;79;2021-09-10;7
42513;176;2023-02-10;3
42514;25;2022-08-10;7
42515;85;2022-10-17;9
42516;23;2021-12-26;3
42517;179;2023-01-07;6
42518;78;2021-07-16;9
42519;88;2022-03-01;2
42520;116;2021-03-25;5
42521;89;2022-01-03;8
42522;43;2023-04-04;2
42523;165;2023-01-23;8
42524;107;2020-07-15;2
42525;44;2021-08-13;2
42526;163;2022-08-04;1
42527;194;2021-02-12;10
42528;91;2020-11-15;9
42529;172;2021-11-17;5
42530;73;2020-06-06;3
42531;69;2021-06-28;10
42532;165;2021-11-18;3
42533;196;2021-07-07;9
42534;34;2021-07-24;9
42535;53;2022-03-04;7
42536;6;2021-11-17;1
42537;5;2020-07-27;4
42538;99;2020-04-20;3
42539;20;2021-11-23;6
42540;43;2022-03-14;9
42541;68;2023-01-13;2
42542;183;2022-04-23;3
42543;161;2021-04-16;2
42544;92;2022-06-30;2
42545;151;2022-01-06;6
42546;31;2022-05-16;6
42547;139;2022-02-02;8
42548;72;2020-08-22;2
42549;87;2022-03-29;1
42550;160;2021-06-12;8
42551;78;2021-11-01;7
42552;170;2021-11-26;5
42553;53;2022-02-27;7
42554;48;2022-01-05;7
42555;114;2021-12-08;9
42556;67;2021-07-31;1
42557;151;2021-12-25;7
42558;192;2022-07-11;7
42559;174;2022-11-07;3
42560;1;2023-01-28;1
42561;79;2020-10-12;4
42562;56;2022-07-24;7
42563;33;2020-10-29;3
42564;128;2020-10-10;1
42565;155;2022-04-08;4
42566;59;2021-01-09;7
42567;12;2020-06-10;4
42568;129;2022-04-19;7
42569;151;2023-03-12;4
42570;160;2021-09-09;6
42571;9;2021-11-13;5
42572;193;2022-06-12;4
42573;55;2023-02-22;8
42574;64;2021-01-30;9
42575;98;2020-07-16;9
42576;74;2020-12-01;9
42577;165;2022-03-12;7
42578;191;2021-12-04;10
42579;51;2022-03-01;3
42580;142;2021-07-21;10
42581;22;2022-05-03;3
42582;83;2020-07-04;6
42583;62;2020-07-10;6
42584;91;2021-12-31;7
42585;157;2022-11-06;6
42586;126;2022-04-30;3
42587;108;2021-10-28;10
42588;20;2022-02-06;10
42589;153;2022-03-06;1
42590;11;2020-09-14;5
42591;181;2022-04-02;3
42592;122;2021-03-08;1
42593;63;2022-06-25;7
42594;150;2020-07-04;5
42595;58;2020-06-05;5
42596;29;2021-06-14;6
42597;137;2020-05-01;4
42598;63;2023-04-02;3
42599;53;2021-05-31;9
42600;140;2020-12-13;5
42601;38;2022-08-05;6
42602;141;2020-10-28;4
42603;147;2020-12-01;3
42604;1;2021-12-15;10
42605;75;2022-09-05;9
42606;30;2022-06-28;6
42607;153;2021-09-17;3
42608;4;2022-10-17;10
42609;48;2020-11-04;1
42610;142;2020-10-10;10
42611;131;2020-07-06;7
42612;149;2022-09-07;2
42613;90;2021-10-13;3
42614;78;2022-02-15;7
42615;99;2022-07-09;7
42616;73;2022-02-07;1
42617;130;2021-01-17;4
42618;191;2021-05-20;1
42619;100;2021-03-20;10
42620;100;2020-11-23;8
42621;183;2023-04-14;9
42622;29;2020-12-15;6
42623;15;2021-08-19;9
42624;167;2021-12-08;1
42625;104;2020-10-10;8
42626;199;2020-05-28;8
42627;8;2023-01-09;3
42628;102;2023-03-08;9
42629;61;2022-06-13;2
42630;16;2020-05-22;5
42631;9;2020-11-06;3
42632;159;2022-10-15;9
42633;151;2020-05-01;3
42634;147;2021-12-11;7
42635;58;2020-04-18;6
42636;54;2022-12-18;4
42637;25;2022-04-14;4
42638;29;2020-05-15;4
42639;20;2020-05-01;7
42640;37;2020-12-21;7
42641;48;2022-08-06;4
42642;190;2021-03-15;1
42643;90;2021-06-28;9
42644;176;2021-06-26;4
42645;161;2021-02-13;9
42646;95;2021-10-09;4
42647;51;2023-02-01;6
42648;127;2021-03-18;7
42649;57;2023-02-21;5
42650;83;2021-12-16;1
42651;92;2021-05-15;7
42652;175;2020-10-07;5
42653;135;2021-10-26;6
42654;194;2022-01-04;5
42655;109;2022-02-15;9
42656;97;2022-06-14;9
42657;137;2021-07-22;6
42658;150;2021-12-21;3
42659;27;2022-08-23;6
42660;145;2021-07-04;8
42661;157;2023-04-01;4
42662;148;2021-11-08;9
42663;4;2020-10-26;3
42664;49;2020-08-06;7
42665;3;2021-02-22;1
42666;158;2020-06-15;8
42667;95;2022-12-17;6
42668;168;2023-01-24;6
42669;26;2020-09-10;9
42670;61;2023-01-09;7
42671;112;2021-08-05;1
42672;142;2021-06-16;8
42673;19;2021-06-29;1
42674;113;2023-01-13;7
42675;138;2022-10-26;7
42676;188;2021-08-24;4
42677;76;2023-02-17;1
42678;108;2021-12-18;8
42679;89;2023-04-02;4
42680;151;2022-12-31;3
42681;153;2023-04-01;10
42682;9;2022-06-28;9
42683;47;2020-09-26;10
42684;7;2023-03-24;7
42685;13;2020-09-19;3
42686;88;2022-10-17;1
42687;15;2023-01-04;9
42688;117;2022-10-03;7
42689;180;2023-01-17;1
42690;48;2022-03-18;6
42691;59;2022-06-21;10
42692;41;2020-12-30;2
42693;168;2021-11-12;2
42694;123;2020-12-18;9
42695;147;2022-07-28;1
42696;68;2022-04-20;9
42697;168;2021-06-23;2
42698;54;2022-06-16;9
42699;11;2021-02-22;2
42700;91;2022-09-25;7
42701;114;2020-06-23;8
42702;79;2022-12-13;9
42703;140;2021-03-10;5
42704;124;2020-12-11;10
42705;106;2022-04-15;7
42706;31;2020-04-15;5
42707;70;2022-04-30;7
42708;143;2022-10-05;6
42709;145;2022-04-04;6
42710;24;2021-03-31;9
42711;17;2020-08-15;8
42712;44;2022-08-09;10
42713;73;2022-10-11;7
42714;161;2020-09-23;1
42715;143;2021-07-02;6
42716;47;2021-01-21;5
42717;198;2022-08-05;1
42718;156;2021-09-25;7
42719;81;2020-09-24;8
42720;132;2022-12-06;10
42721;17;2021-06-01;6
42722;132;2021-12-29;1
42723;144;2020-07-17;5
42724;159;2021-12-31;9
42725;52;2022-06-18;1
42726;97;2023-04-10;4
42727;174;2021-03-06;2
42728;130;2021-09-07;5
42729;186;2022-11-20;9
42730;37;2023-03-04;6
42731;9;2020-04-30;1
42732;127;2022-04-04;8
42733;177;2021-11-22;2
42734;184;2020-09-05;6
42735;25;2022-05-01;9
42736;159;2021-03-05;3
42737;14;2022-04-07;4
42738;51;2021-11-09;1
42739;196;2020-11-17;3
42740;40;2022-01-12;9
42741;183;2022-07-15;7
42742;106;2021-01-08;4
42743;53;2022-10-31;9
42744;32;2022-07-21;1
42745;139;2022-05-11;2
42746;105;2021-11-22;7
42747;115;2022-03-24;7
42748;25;2022-04-04;3
42749;60;2023-01-01;10
42750;51;2022-01-06;1
42751;92;2021-07-13;8
42752;6;2020-05-12;8
42753;181;2021-02-12;5
42754;87;2020-09-24;2
42755;195;2022-03-10;4
42756;64;2021-02-04;8
42757;14;2020-10-14;3
42758;155;2022-10-24;2
42759;52;2021-11-28;6
42760;103;2021-01-19;7
42761;92;2022-11-13;1
42762;81;2021-04-23;4
42763;67;2022-01-21;7
42764;100;2022-06-29;6
42765;43;2020-12-03;4
42766;40;2023-03-14;6
42767;40;2022-12-19;9
42768;125;2021-03-26;10
42769;112;2020-07-09;5
42770;178;2022-07-21;10
42771;88;2021-10-19;9
42772;122;2023-03-18;5
42773;182;2022-04-05;2
42774;166;2022-10-14;4
42775;197;2022-10-07;10
42776;16;2022-10-06;9
42777;195;2022-01-11;3
42778;84;2022-04-29;9
42779;78;2022-07-04;1
42780;198;2023-01-14;6
42781;160;2022-02-01;5
42782;20;2022-06-05;4
42783;79;2023-04-08;6
42784;161;2021-01-12;6
42785;151;2021-01-17;9
42786;38;2022-11-06;2
42787;24;2021-03-21;10
42788;9;2020-05-31;2
42789;55;2021-05-15;6
42790;68;2021-02-26;5
42791;76;2020-07-27;3
42792;171;2022-12-15;4
42793;133;2023-03-11;4
42794;54;2020-06-10;10
42795;63;2022-02-05;6
42796;11;2021-05-10;7
42797;190;2021-11-20;10
42798;159;2021-04-01;6
42799;40;2020-10-27;6
42800;176;2021-05-14;3
42801;50;2022-02-02;6
42802;107;2021-04-05;6
42803;168;2020-06-07;3
42804;23;2022-11-26;7
42805;179;2022-09-01;2
42806;88;2021-02-20;6
42807;33;2020-07-13;4
42808;179;2023-04-14;9
42809;129;2022-07-30;6
42810;34;2022-12-08;2
42811;180;2023-04-01;6
42812;11;2020-09-29;5
42813;157;2020-06-16;9
42814;92;2020-11-20;10
42815;1;2022-08-24;2
42816;45;2022-03-30;5
42817;163;2021-05-05;6
42818;184;2020-07-18;3
42819;187;2022-06-30;7
42820;27;2020-05-22;1
42821;145;2020-06-29;8
42822;56;2022-07-15;5
42823;89;2022-05-10;9
42824;12;2021-01-27;10
42825;200;2021-01-10;5
42826;16;2022-12-10;3
42827;186;2022-01-07;6
42828;65;2021-11-02;9
42829;118;2022-10-25;5
42830;83;2021-06-10;10
42831;113;2021-06-27;9
42832;172;2022-02-05;1
42833;42;2020-05-02;9
42834;35;2022-02-24;3
42835;125;2022-09-07;3
42836;27;2020-12-02;5
42837;18;2023-02-16;5
42838;129;2022-02-21;2
42839;172;2021-12-16;8
42840;104;2020-05-09;5
42841;12;2022-10-20;4
42842;96;2020-08-13;2
42843;153;2022-08-10;8
42844;104;2020-07-16;7
42845;35;2020-07-14;5
42846;141;2020-06-20;10
42847;91;2021-04-10;4
42848;119;2022-11-02;9
42849;164;2022-06-23;1
42850;200;2022-06-16;2
42851;78;2021-04-26;10
42852;13;2022-02-01;10
42853;24;2022-07-17;9
42854;161;2020-07-08;6
42855;191;2023-02-21;3
42856;118;2020-12-09;6
42857;63;2023-01-23;6
42858;18;2022-05-19;7
42859;33;2020-06-29;5
42860;75;2021-05-12;9
42861;19;2023-02-14;7
42862;105;2020-05-16;5
42863;171;2021-10-05;5
42864;198;2022-06-16;1
42865;126;2021-06-08;10
42866;149;2023-01-29;7
42867;200;2022-12-06;7
42868;111;2022-01-27;10
42869;52;2021-02-16;6
42870;145;2021-12-01;3
42871;18;2022-01-29;4
42872;6;2021-10-18;1
42873;48;2020-12-03;10
42874;53;2021-02-04;10
42875;6;2023-03-24;7
42876;45;2021-06-22;5
42877;143;2020-10-27;3
42878;50;2021-10-12;5
42879;167;2021-09-03;3
42880;125;2023-01-08;4
42881;7;2021-02-07;9
42882;130;2023-01-15;6
42883;62;2022-07-11;5
42884;56;2022-08-19;4
42885;64;2020-06-09;4
42886;124;2021-02-27;6
42887;106;2020-08-24;9
42888;4;2021-08-07;4
42889;62;2022-11-28;10
42890;141;2022-02-06;10
42891;147;2020-12-16;9
42892;71;2022-01-13;5
42893;95;2023-03-10;5
42894;138;2020-07-02;7
42895;2;2022-12-30;1
42896;121;2022-09-15;6
42897;50;2021-08-23;7
42898;110;2021-01-04;8
42899;17;2023-02-21;2
42900;26;2020-06-04;9
42901;178;2021-06-30;8
42902;115;2023-03-03;2
42903;51;2023-02-04;5
42904;62;2020-12-09;7
42905;30;2020-11-05;7
42906;39;2022-12-18;7
42907;147;2022-10-16;9
42908;119;2022-12-19;7
42909;126;2022-12-28;2
42910;21;2022-10-18;2
42911;168;2022-01-12;7
42912;113;2023-01-31;7
42913;123;2021-07-03;6
42914;168;2022-11-13;10
42915;156;2021-12-29;9
42916;158;2022-08-20;7
42917;110;2020-10-11;2
42918;112;2022-11-23;8
42919;57;2021-02-20;7
42920;185;2021-11-13;1
42921;33;2022-01-08;3
42922;134;2022-05-20;10
42923;156;2021-12-20;3
42924;63;2020-09-30;10
42925;6;2022-05-25;5
42926;183;2020-08-20;10
42927;91;2020-05-21;1
42928;163;2022-02-10;7
42929;102;2022-10-13;3
42930;116;2020-08-23;1
42931;95;2022-12-04;6
42932;93;2022-01-22;1
42933;148;2023-03-13;2
42934;137;2023-04-05;4
42935;32;2021-03-14;9
42936;120;2021-03-05;3
42937;150;2022-05-16;4
42938;92;2022-02-02;3
42939;117;2022-01-25;8
42940;6;2022-11-13;2
42941;135;2022-06-12;9
42942;64;2020-09-22;4
42943;61;2022-04-05;8
42944;55;2022-08-23;4
42945;20;2021-01-16;1
42946;155;2022-05-27;1
42947;121;2022-09-28;5
42948;133;2022-07-19;10
42949;191;2022-07-28;6
42950;134;2022-04-27;10
42951;157;2021-10-04;7
42952;7;2021-04-29;4
42953;18;2022-01-09;6
42954;172;2022-06-21;5
42955;117;2020-04-19;9
42956;38;2022-08-31;2
42957;138;2023-01-06;6
42958;86;2021-01-15;5
42959;3;2022-11-27;5
42960;27;2022-01-20;9
42961;9;2022-06-15;4
42962;124;2023-04-08;10
42963;56;2021-12-10;8
42964;148;2022-12-13;2
42965;96;2023-04-02;5
42966;102;2022-11-23;5
42967;163;2022-05-05;2
42968;197;2022-10-24;10
42969;185;2023-02-23;2
42970;23;2021-10-25;10
42971;30;2021-11-20;8
42972;143;2020-05-22;1
42973;42;2021-07-01;3
42974;70;2023-02-20;1
42975;151;2022-07-03;1
42976;102;2021-08-27;4
42977;45;2020-05-25;1
42978;80;2020-08-11;4
42979;59;2022-03-31;1
42980;165;2023-01-01;7
42981;157;2021-04-22;5
42982;14;2021-05-05;2
42983;145;2021-06-21;10
42984;35;2021-01-28;5
42985;180;2021-02-26;9
42986;73;2021-12-09;2
42987;170;2020-05-21;7
42988;117;2022-04-12;5
42989;117;2021-01-31;8
42990;123;2020-06-09;2
42991;128;2021-11-27;6
42992;110;2020-09-25;10
42993;153;2020-12-23;7
42994;116;2021-06-21;3
42995;89;2021-03-04;5
42996;182;2022-06-04;3
42997;80;2022-01-20;4
42998;193;2020-12-15;8
42999;85;2020-09-23;7
43000;69;2020-09-30;1
43001;144;2023-02-14;9
43002;11;2020-12-15;2
43003;65;2020-12-26;1
43004;59;2021-01-15;3
43005;152;2022-10-26;10
43006;189;2020-06-20;5
43007;50;2021-03-03;6
43008;123;2022-12-02;2
43009;4;2022-07-13;5
43010;51;2022-01-11;10
43011;200;2021-10-15;10
43012;124;2021-04-22;1
43013;136;2022-10-02;8
43014;134;2020-12-10;5
43015;141;2021-06-07;5
43016;46;2022-09-26;8
43017;138;2021-03-11;4
43018;0;2022-07-04;5
43019;78;2021-02-13;5
43020;116;2020-06-05;9
43021;94;2022-09-01;2
43022;98;2022-03-04;1
43023;102;2021-12-25;1
43024;38;2022-06-21;4
43025;60;2020-08-28;6
43026;147;2022-12-03;10
43027;124;2020-11-23;8
43028;10;2021-12-29;9
43029;43;2020-10-28;2
43030;171;2021-09-22;4
43031;102;2021-06-06;3
43032;81;2020-11-24;5
43033;35;2021-12-12;5
43034;197;2022-07-18;8
43035;34;2022-09-09;1
43036;18;2020-05-24;6
43037;189;2020-07-29;2
43038;132;2022-03-24;9
43039;52;2022-04-24;5
43040;185;2022-12-22;10
43041;9;2021-10-19;7
43042;114;2021-01-11;3
43043;111;2021-12-29;1
43044;171;2020-06-21;4
43045;97;2021-12-16;8
43046;89;2022-05-06;3
43047;60;2021-08-21;10
43048;39;2020-06-06;3
43049;138;2020-08-16;10
43050;156;2023-03-14;4
43051;76;2021-11-04;7
43052;197;2020-09-10;2
43053;24;2021-01-10;3
43054;179;2022-08-29;8
43055;55;2020-10-25;5
43056;172;2023-02-14;4
43057;163;2020-08-14;6
43058;83;2023-04-10;6
43059;65;2021-05-18;8
43060;169;2021-05-31;9
43061;44;2021-09-07;3
43062;102;2020-05-17;10
43063;147;2021-02-26;9
43064;86;2022-10-16;6
43065;80;2020-05-24;3
43066;139;2021-01-26;3
43067;119;2021-09-09;2
43068;46;2021-09-16;5
43069;131;2020-12-05;6
43070;34;2020-08-15;8
43071;49;2022-03-12;1
43072;66;2021-12-19;7
43073;9;2021-03-10;2
43074;163;2021-04-07;4
43075;127;2020-05-01;7
43076;2;2022-02-26;1
43077;174;2022-07-31;4
43078;185;2021-06-13;7
43079;164;2022-11-27;3
43080;53;2023-03-26;1
43081;183;2021-08-06;7
43082;154;2022-09-21;10
43083;72;2020-04-26;2
43084;58;2021-05-25;8
43085;123;2020-09-22;10
43086;31;2021-02-12;1
43087;118;2020-12-13;5
43088;150;2020-12-19;10
43089;18;2022-03-12;8
43090;158;2021-12-30;1
43091;95;2021-07-05;9
43092;111;2020-08-03;5
43093;167;2021-11-09;2
43094;73;2022-06-05;1
43095;110;2020-08-26;1
43096;56;2021-08-19;8
43097;121;2023-02-07;5
43098;37;2023-01-26;1
43099;182;2022-05-18;2
43100;196;2021-01-06;9
43101;158;2020-06-15;5
43102;79;2023-01-10;9
43103;193;2022-08-19;6
43104;111;2022-05-19;7
43105;158;2022-10-10;8
43106;60;2023-02-19;3
43107;61;2021-12-18;7
43108;14;2021-01-25;4
43109;138;2020-09-23;5
43110;13;2020-07-03;6
43111;147;2021-10-10;8
43112;26;2023-04-01;10
43113;82;2020-08-18;7
43114;179;2021-05-07;6
43115;75;2020-11-27;7
43116;112;2022-08-05;5
43117;121;2020-09-11;9
43118;172;2023-02-13;2
43119;93;2023-01-30;10
43120;159;2020-12-22;4
43121;155;2022-09-22;9
43122;119;2023-04-10;2
43123;112;2023-02-03;8
43124;150;2021-04-25;8
43125;136;2022-03-08;10
43126;166;2020-09-22;6
43127;193;2022-03-21;5
43128;24;2023-03-13;6
43129;131;2021-05-17;2
43130;22;2022-05-12;1
43131;97;2021-07-30;8
43132;97;2023-01-23;6
43133;142;2021-04-22;7
43134;75;2020-10-21;4
43135;42;2023-02-15;9
43136;187;2021-03-22;9
43137;75;2020-09-10;6
43138;162;2021-10-29;4
43139;49;2021-06-14;3
43140;6;2022-07-05;9
43141;8;2022-07-11;1
43142;86;2021-07-24;2
43143;83;2021-06-17;7
43144;87;2022-04-12;3
43145;2;2021-04-22;8
43146;189;2020-06-16;7
43147;177;2021-02-04;2
43148;32;2020-12-09;3
43149;130;2020-07-16;6
43150;17;2022-10-10;7
43151;19;2022-05-13;3
43152;16;2021-12-14;9
43153;163;2021-03-30;2
43154;119;2022-05-13;3
43155;72;2022-03-01;5
43156;123;2020-10-04;7
43157;75;2023-01-08;7
43158;9;2022-05-29;9
43159;32;2021-07-11;9
43160;127;2020-11-21;3
43161;116;2022-11-28;5
43162;92;2022-09-20;2
43163;27;2022-02-21;1
43164;178;2021-11-27;4
43165;158;2022-12-11;3
43166;11;2021-01-06;4
43167;149;2020-05-06;1
43168;139;2021-05-29;9
43169;150;2020-04-27;4
43170;51;2020-07-13;6
43171;78;2022-06-30;7
43172;100;2023-04-12;6
43173;61;2020-10-16;10
43174;119;2021-05-27;5
43175;139;2020-10-15;2
43176;71;2021-08-25;5
43177;104;2022-11-07;1
